query,accuracy,precision,recall,f1, r1, r2, r3, r4, r5, r6
./ResampledDatabase/Bicycle\m1476.obj,0.989691,1,0.0384615,0.0740741,./ResampledDatabase/Bicycle/m1472.obj
./ResampledDatabase/Bicycle\m1477.obj,0.988866,0,0,0,./ResampledDatabase/Insect/D00752.obj
./ResampledDatabase/Bicycle\m1478.obj,0.989691,1,0.0384615,0.0740741,./ResampledDatabase/Bicycle/m1472.obj
./ResampledDatabase/Biplane\D00069.obj,0.981031,0,0,0,./ResampledDatabase/Quadruped/D00380.obj
./ResampledDatabase/Biplane\D00132.obj,0.981031,0,0,0,./ResampledDatabase/Bird/D00234.obj
./ResampledDatabase/Biplane\D00178.obj,0.981856,1,0.0222222,0.0434783,./ResampledDatabase/Biplane/D00320.obj
./ResampledDatabase/Biplane\D00199.obj,0.981031,0,0,0,./ResampledDatabase/DeskPhone/D00135.obj
./ResampledDatabase/Biplane\D00246.obj,0.981031,0,0,0,./ResampledDatabase/Insect/D00895.obj
./ResampledDatabase/Biplane\D00276.obj,0.981031,0,0,0,./ResampledDatabase/PlantWildNonTree/m963.obj
./ResampledDatabase/Biplane\D00277.obj,0.981031,0,0,0,./ResampledDatabase/Quadruped/D00795.obj
./ResampledDatabase/Biplane\D00320.obj,0.981031,0,0,0,./ResampledDatabase/Jet/m1200.obj
./ResampledDatabase/Biplane\D00373.obj,0.981031,0,0,0,./ResampledDatabase/Bicycle/D00514.obj
./ResampledDatabase/Biplane\D00410.obj,0.981031,0,0,0,./ResampledDatabase/NonWheelChair/m822.obj
./ResampledDatabase/Biplane\D00490.obj,0.981031,0,0,0,./ResampledDatabase/Tree/m1098.obj
./ResampledDatabase/Biplane\D00515.obj,0.981031,0,0,0,./ResampledDatabase/Insect/D00180.obj
./ResampledDatabase/Biplane\D00601.obj,0.981031,0,0,0,./ResampledDatabase/RectangleTable/m763.obj
./ResampledDatabase/Biplane\D00616.obj,0.981031,0,0,0,./ResampledDatabase/Humanoid/m199.obj
./ResampledDatabase/Biplane\D00632.obj,0.981031,0,0,0,./ResampledDatabase/Humanoid/m259.obj
./ResampledDatabase/Biplane\D00634.obj,0.981031,0,0,0,./ResampledDatabase/Jet/m1298.obj
./ResampledDatabase/Biplane\D00666.obj,0.981856,1,0.0222222,0.0434783,./ResampledDatabase/Biplane/m1128.obj
./ResampledDatabase/Biplane\D00854.obj,0.981031,0,0,0,./ResampledDatabase/Insect/D00895.obj
./ResampledDatabase/Biplane\D00890.obj,0.981856,1,0.0222222,0.0434783,./ResampledDatabase/Biplane/m1120.obj
./ResampledDatabase/Biplane\D00900.obj,0.981031,0,0,0,./ResampledDatabase/Helicopter/m1326.obj
./ResampledDatabase/Biplane\m1118.obj,0.981031,0,0,0,./ResampledDatabase/Hand/D01020.obj
./ResampledDatabase/Biplane\m1119.obj,0.981856,1,0.0222222,0.0434783,./ResampledDatabase/Biplane/m1137.obj
./ResampledDatabase/Biplane\m1120.obj,0.981856,1,0.0222222,0.0434783,./ResampledDatabase/Biplane/D00890.obj
./ResampledDatabase/Biplane\m1121.obj,0.981031,0,0,0,./ResampledDatabase/Helicopter/m1333.obj
./ResampledDatabase/Biplane\m1122.obj,0.981031,0,0,0,./ResampledDatabase/Quadruped/D00795.obj
./ResampledDatabase/Biplane\m1123.obj,0.981856,1,0.0222222,0.0434783,./ResampledDatabase/Biplane/D00666.obj
./ResampledDatabase/Biplane\m1124.obj,0.981856,1,0.0222222,0.0434783,./ResampledDatabase/Biplane/m1132.obj
./ResampledDatabase/Biplane\m1125.obj,0.981031,0,0,0,./ResampledDatabase/Humanoid/m210.obj
./ResampledDatabase/Biplane\m1126.obj,0.981031,0,0,0,./ResampledDatabase/NonWheelChair/m826.obj
./ResampledDatabase/Biplane\m1127.obj,0.981031,0,0,0,./ResampledDatabase/Humanoid/m232.obj
./ResampledDatabase/Biplane\m1128.obj,0.981856,1,0.0222222,0.0434783,./ResampledDatabase/Biplane/D00666.obj
./ResampledDatabase/Biplane\m1129.obj,0.981031,0,0,0,./ResampledDatabase/Helicopter/m1326.obj
./ResampledDatabase/Biplane\m1131.obj,0.981031,0,0,0,./ResampledDatabase/Insect/m19.obj
./ResampledDatabase/Biplane\m1132.obj,0.981856,1,0.0222222,0.0434783,./ResampledDatabase/Biplane/m1124.obj
./ResampledDatabase/Biplane\m1133.obj,0.981031,0,0,0,./ResampledDatabase/Jet/m1191.obj
./ResampledDatabase/Biplane\m1134.obj,0.981031,0,0,0,./ResampledDatabase/BuildingNonResidential/m412.obj
./ResampledDatabase/Biplane\m1135.obj,0.981031,0,0,0,./ResampledDatabase/Insect/m1.obj
./ResampledDatabase/Biplane\m1136.obj,0.981031,0,0,0,./ResampledDatabase/Bird/m39.obj
./ResampledDatabase/Biplane\m1137.obj,0.981031,0,0,0,./ResampledDatabase/Humanoid/m196.obj
./ResampledDatabase/Biplane\m1138.obj,0.981856,1,0.0222222,0.0434783,./ResampledDatabase/Biplane/D00515.obj
./ResampledDatabase/Biplane\m1139.obj,0.981031,0,0,0,./ResampledDatabase/Quadruped/D00934.obj
./ResampledDatabase/Biplane\m1141.obj,0.981031,0,0,0,./ResampledDatabase/Insect/D00895.obj
./ResampledDatabase/Biplane\m1143.obj,0.981031,0,0,0,./ResampledDatabase/Hand/m326.obj
./ResampledDatabase/Biplane\m1144.obj,0.981856,1,0.0222222,0.0434783,./ResampledDatabase/Biplane/D00900.obj
./ResampledDatabase/Biplane\m1146.obj,0.981031,0,0,0,./ResampledDatabase/Monoplane/D00301.obj
./ResampledDatabase/Bird\D00089.obj,0.981443,0,0,0,./ResampledDatabase/Bicycle/D00016.obj
./ResampledDatabase/Bird\D00113.obj,0.981443,0,0,0,./ResampledDatabase/PlantIndoors/D00238.obj
./ResampledDatabase/Bird\D00164.obj,0.981443,0,0,0,./ResampledDatabase/Biplane/D00616.obj
./ResampledDatabase/Bird\D00234.obj,0.981443,0,0,0,./ResampledDatabase/Biplane/D00132.obj
./ResampledDatabase/Bird\D00271.obj,0.981443,0,0,0,./ResampledDatabase/Jet/m1179.obj
./ResampledDatabase/Bird\D00284.obj,0.981443,0,0,0,./ResampledDatabase/Jet/m1174.obj
./ResampledDatabase/Bird\D00323.obj,0.981443,0,0,0,./ResampledDatabase/Ship/D00647.obj
./ResampledDatabase/Bird\D00386.obj,0.981443,0,0,0,./ResampledDatabase/Spoon/D00014.obj
./ResampledDatabase/Bird\D00438.obj,0.981443,0,0,0,./ResampledDatabase/Jet/m1162.obj
./ResampledDatabase/Bird\D00442.obj,0.981443,0,0,0,./ResampledDatabase/DeskPhone/D00576.obj
./ResampledDatabase/Bird\D00546.obj,0.981443,0,0,0,./ResampledDatabase/SubmachineGun/D00431.obj
./ResampledDatabase/Bird\D00599.obj,0.982268,1,0.0227273,0.0444444,./ResampledDatabase/Bird/m41.obj
./ResampledDatabase/Bird\D00625.obj,0.982268,1,0.0227273,0.0444444,./ResampledDatabase/Bird/D00862.obj
./ResampledDatabase/Bird\D00689.obj,0.982268,1,0.0227273,0.0444444,./ResampledDatabase/Bird/m44.obj
./ResampledDatabase/Bird\D00736.obj,0.982268,1,0.0227273,0.0444444,./ResampledDatabase/Bird/m38.obj
./ResampledDatabase/Bird\D00762.obj,0.981443,0,0,0,./ResampledDatabase/Jet/m1198.obj
./ResampledDatabase/Bird\D00862.obj,0.981443,0,0,0,./ResampledDatabase/Jet/m1188.obj
./ResampledDatabase/Bird\D00922.obj,0.982268,1,0.0227273,0.0444444,./ResampledDatabase/Bird/m37.obj
./ResampledDatabase/Bird\D00961.obj,0.982268,1,0.0227273,0.0444444,./ResampledDatabase/Bird/m44.obj
./ResampledDatabase/Bird\D00999.obj,0.981443,0,0,0,./ResampledDatabase/AquaticAnimal/m75.obj
./ResampledDatabase/Bird\m28.obj,0.981443,0,0,0,./ResampledDatabase/Tree/m1092.obj
./ResampledDatabase/Bird\m29.obj,0.981443,0,0,0,./ResampledDatabase/Fish/D00450.obj
./ResampledDatabase/Bird\m30.obj,0.981443,0,0,0,./ResampledDatabase/Starship/m1370.obj
./ResampledDatabase/Bird\m31.obj,0.981443,0,0,0,./ResampledDatabase/Car/m1489.obj
./ResampledDatabase/Bird\m32.obj,0.981443,0,0,0,./ResampledDatabase/Hand/D01170.obj
./ResampledDatabase/Bird\m33.obj,0.981443,0,0,0,./ResampledDatabase/Sign/m1685.obj
./ResampledDatabase/Bird\m34.obj,0.981443,0,0,0,./ResampledDatabase/Insect/m13.obj
./ResampledDatabase/Bird\m35.obj,0.981443,0,0,0,./ResampledDatabase/NonWheelChair/D00512.obj
./ResampledDatabase/Bird\m36.obj,0.981443,0,0,0,./ResampledDatabase/Ship/m1449.obj
./ResampledDatabase/Bird\m37.obj,0.982268,1,0.0227273,0.0444444,./ResampledDatabase/Bird/D00922.obj
./ResampledDatabase/Bird\m38.obj,0.982268,1,0.0227273,0.0444444,./ResampledDatabase/Bird/D00736.obj
./ResampledDatabase/Bird\m39.obj,0.981443,0,0,0,./ResampledDatabase/Jet/m1245.obj
./ResampledDatabase/Bird\m40.obj,0.981443,0,0,0,./ResampledDatabase/Ship/m1448.obj
./ResampledDatabase/Bird\m41.obj,0.982268,1,0.0227273,0.0444444,./ResampledDatabase/Bird/D00599.obj
./ResampledDatabase/Bird\m42.obj,0.981443,0,0,0,./ResampledDatabase/Jet/m1193.obj
./ResampledDatabase/Bird\m43.obj,0.981443,0,0,0,./ResampledDatabase/Helicopter/m1322.obj
./ResampledDatabase/Bird\m44.obj,0.981443,0,0,0,./ResampledDatabase/Jet/m1198.obj
./ResampledDatabase/Bird\m45.obj,0.981443,0,0,0,./ResampledDatabase/Helicopter/m1307.obj
./ResampledDatabase/Bird\m47.obj,0.981443,0,0,0,./ResampledDatabase/Jet/m1220.obj
./ResampledDatabase/Bird\m48.obj,0.981443,0,0,0,./ResampledDatabase/PlantIndoors/m996.obj
./ResampledDatabase/Bird\m49.obj,0.981443,0,0,0,./ResampledDatabase/HumanHead/m350.obj
./ResampledDatabase/Bird\m50.obj,0.981443,0,0,0,./ResampledDatabase/Tree/D00777.obj
./ResampledDatabase/Bird\m51.obj,0.981443,0,0,0,./ResampledDatabase/Quadruped/m102.obj
./ResampledDatabase/Bird\m52.obj,0.981443,0,0,0,./ResampledDatabase/NonWheelChair/m804.obj
./ResampledDatabase/Bookset\D01009.obj,0.992165,1,0.05,0.0952381,./ResampledDatabase/Bookset/D01109.obj
./ResampledDatabase/Bookset\D01013.obj,0.992165,1,0.05,0.0952381,./ResampledDatabase/Bookset/D01065.obj
./ResampledDatabase/Bookset\D01030.obj,0.992165,1,0.05,0.0952381,./ResampledDatabase/Bookset/D01110.obj
./ResampledDatabase/Bookset\D01038.obj,0.99134,0,0,0,./ResampledDatabase/Monitor/D00007.obj
./ResampledDatabase/Bookset\D01042.obj,0.99134,0,0,0,./ResampledDatabase/Bus/D00775.obj
./ResampledDatabase/Bookset\D01050.obj,0.992165,1,0.05,0.0952381,./ResampledDatabase/Bookset/D01183.obj
./ResampledDatabase/Bookset\D01065.obj,0.992165,1,0.05,0.0952381,./ResampledDatabase/Bookset/D01013.obj
./ResampledDatabase/Bookset\D01078.obj,0.99134,0,0,0,./ResampledDatabase/Drum/D00596.obj
./ResampledDatabase/Bookset\D01096.obj,0.992165,1,0.05,0.0952381,./ResampledDatabase/Bookset/D01108.obj
./ResampledDatabase/Bookset\D01108.obj,0.992165,1,0.05,0.0952381,./ResampledDatabase/Bookset/D01096.obj
./ResampledDatabase/Bookset\D01109.obj,0.992165,1,0.05,0.0952381,./ResampledDatabase/Bookset/D01009.obj
./ResampledDatabase/Bookset\D01110.obj,0.992165,1,0.05,0.0952381,./ResampledDatabase/Bookset/D01030.obj
./ResampledDatabase/Bookset\D01122.obj,0.99134,0,0,0,./ResampledDatabase/BuildingNonResidential/m405.obj
./ResampledDatabase/Bookset\D01135.obj,0.99134,0,0,0,./ResampledDatabase/Bus/D00114.obj
./ResampledDatabase/Bookset\D01146.obj,0.99134,0,0,0,./ResampledDatabase/ComputerKeyboard/D00493.obj
./ResampledDatabase/Bookset\D01182.obj,0.992165,1,0.05,0.0952381,./ResampledDatabase/Bookset/D01199.obj
./ResampledDatabase/Bookset\D01183.obj,0.992165,1,0.05,0.0952381,./ResampledDatabase/Bookset/D01050.obj
./ResampledDatabase/Bookset\D01184.obj,0.992165,1,0.05,0.0952381,./ResampledDatabase/Bookset/D01009.obj
./ResampledDatabase/Bookset\D01190.obj,0.992165,1,0.05,0.0952381,./ResampledDatabase/Bookset/D01030.obj
./ResampledDatabase/Bookset\D01199.obj,0.992165,1,0.05,0.0952381,./ResampledDatabase/Bookset/D01182.obj
./ResampledDatabase/Bottle\D00020.obj,0.986804,0,0,0,./ResampledDatabase/Quadruped/D00111.obj
./ResampledDatabase/Bottle\D00123.obj,0.986804,0,0,0,./ResampledDatabase/Car/D00265.obj
./ResampledDatabase/Bottle\D00139.obj,0.986804,0,0,0,./ResampledDatabase/Car/D00265.obj
./ResampledDatabase/Bottle\D00166.obj,0.986804,0,0,0,./ResampledDatabase/Train/D01031.obj
./ResampledDatabase/Bottle\D00176.obj,0.986804,0,0,0,./ResampledDatabase/Wheel/m734.obj
./ResampledDatabase/Bottle\D00208.obj,0.986804,0,0,0,./ResampledDatabase/Quadruped/D00409.obj
./ResampledDatabase/Bottle\D00281.obj,0.987629,1,0.0322581,0.0625,./ResampledDatabase/Bottle/m486.obj
./ResampledDatabase/Bottle\D00311.obj,0.987629,1,0.0322581,0.0625,./ResampledDatabase/Bottle/m490.obj
./ResampledDatabase/Bottle\D00347.obj,0.987629,1,0.0322581,0.0625,./ResampledDatabase/Bottle/m484.obj
